state,district,commodity,variety,arrival_date,min_price,max_price,modal_price
himachalpradesh,una,apple,other,24-07-19,6000,18500,10000
himachalpradesh,una,ladiesfinger,bhindi,24-07-19,1200,2000,1500
himachalpradesh,una,bittergourd,bittergourd,24-07-19,2500,3000,2700
himachalpradesh,una,bottlegourd,bottlegourd,24-07-19,800,2500,1500
himachalpradesh,una,cauliflower,cauliflower,24-07-19,2500,3500,3000
himachalpradesh,una,cucumbar,cucumbar,24-07-19,1200,3000,2000
himachalpradesh,una,mango,dusheri,24-07-19,2000,4000,3000
himachalpradesh,una,onion,onion,24-07-19,1700,2400,2000
himachalpradesh,una,pear,other,24-07-19,1400,4000,2500
himachalpradesh,una,plum,other,24-07-19,5000,7000,6000
himachalpradesh,una,pomegranate,other,24-07-19,7000,9000,8000
himachalpradesh,una,potato,potato,24-07-19,1000,1200,1100
himachalpradesh,una,pumpkin,pumpkin,24-07-19,1500,2500,2000
himachalpradesh,una,tomato,tomato,24-07-19,3000,4500,4000
jammuandkashmir,badgam,carrot,other,24-07-19,1400,1500,1450
jammuandkashmir,badgam,onion,1stsort,24-07-19,1600,1800,1700
jammuandkashmir,badgam,potato,,24-07-19,1300,1500,1400
jammuandkashmir,badgam,watermelon,other,24-07-19,3000,3200,3100
jammuandkashmir,jammu,apple,other,24-07-19,4000,4500,4250
jammuandkashmir,jammu,ladiesfinger,other,24-07-19,1800,2000,1900
jammuandkashmir,jammu,brinjal,other,24-07-19,1200,1400,1300
jammuandkashmir,jammu,cabbage,other,24-07-19,1800,2000,1900
jammuandkashmir,jammu,capsicum,other,24-07-19,3000,3500,3250
jammuandkashmir,jammu,cauliflower,other,24-07-19,2600,3000,2800
jammuandkashmir,jammu,cucumbar,other,24-07-19,2000,2200,2100
jammuandkashmir,jammu,greenchilli,other,24-07-19,2000,2200,2100
jammuandkashmir,jammu,lemon,other,24-07-19,4500,5000,4750
jammuandkashmir,jammu,mango,dusheri,24-07-19,3500,4000,3750
jammuandkashmir,jammu,mousambi,other,24-07-19,3800,4200,4000
jammuandkashmir,jammu,onion,other,24-07-19,1700,1900,1800
jammuandkashmir,jammu,peaswet,other,24-07-19,4800,5000,4900
jammuandkashmir,jammu,pineapple,other,24-07-19,2600,2800,2700
jammuandkashmir,jammu,pomegranate,other,24-07-19,7000,8000,7500
jammuandkashmir,jammu,potato,other,24-07-19,1400,1600,1500
jammuandkashmir,jammu,pumpkin,other,24-07-19,900,1100,1000
jammuandkashmir,jammu,roundgourd,other,24-07-19,1600,1800,1700
jammuandkashmir,jammu,tomato,other,24-07-19,3000,3200,3100
jammuandkashmir,jammu,banana,other,24-07-19,2300,2500,2400
jammuandkashmir,jammu,ladiesfinger,other,24-07-19,1800,2200,2000
jammuandkashmir,jammu,bittergourd,other,24-07-19,2000,2200,2100
jammuandkashmir,jammu,bottlegourd,other,24-07-19,1800,2000,1900
jammuandkashmir,jammu,brinjal,other,24-07-19,1800,2200,2000
jammuandkashmir,jammu,cabbage,other,24-07-19,800,900,850
jammuandkashmir,jammu,capsicum,other,24-07-19,2000,2500,2250
jammuandkashmir,jammu,carrot,other,24-07-19,1200,1500,1350
jammuandkashmir,jammu,cauliflower,other,24-07-19,1800,2300,2050
jammuandkashmir,jammu,cucumbar,other,24-07-19,1300,1500,1400
jammuandkashmir,jammu,garlic,other,24-07-19,6000,7500,6750
jammuandkashmir,jammu,greenchilli,other,24-07-19,1600,2200,1900
jammuandkashmir,jammu,indianbeans,other,24-07-19,1600,2000,1800
jammuandkashmir,jammu,knoolkhol,other,24-07-19,1600,1800,1700
jammuandkashmir,jammu,lemon,other,24-07-19,6000,6500,6250
jammuandkashmir,jammu,mashrooms,other,24-07-19,12000,14000,13000
jammuandkashmir,jammu,mousambi,other,24-07-19,5000,6500,5750
jammuandkashmir,jammu,onion,other,24-07-19,1600,1800,1700
jammuandkashmir,jammu,peaswet,other,24-07-19,3500,5000,3750
jammuandkashmir,pulwama,bottlegourd,bottlegourd,24-07-19,2900,3000,2950
jammuandkashmir,srinagar,apple,hajratbali,24-07-19,2600,2900,2750
jammuandkashmir,srinagar,apple,hajratbali,24-07-19,1900,2100,2000
jammuandkashmir,srinagar,banana,other,24-07-19,3000,3200,3100
jammuandkashmir,srinagar,brinjal,other,24-07-19,1800,2000,1900
jammuandkashmir,srinagar,cabbage,other,24-07-19,1100,1300,1200
jammuandkashmir,srinagar,capsicum,other,24-07-19,2200,2400,2300
jammuandkashmir,srinagar,cauliflower,other,24-07-19,1300,1500,1400
jammuandkashmir,srinagar,cucumbar,other,24-07-19,1400,1600,1500
jammuandkashmir,srinagar,fieldpea,other,24-07-19,2200,2400,2300
jammuandkashmir,srinagar,frenchbeans,other,24-07-19,2200,2400,2300
jammuandkashmir,srinagar,greenchilli,other,24-07-19,2000,2200,2100
jammuandkashmir,srinagar,knoolkhol,other,24-07-19,1500,1600,1550
jammuandkashmir,srinagar,lemon,other,24-07-19,4000,5000,4500
jammuandkashmir,srinagar,mango,other,24-07-19,4500,5500,5000
jammuandkashmir,srinagar,mango,other,24-07-19,3500,4500,4000
jammuandkashmir,srinagar,pomegranate,other,24-07-19,7500,8500,8000
jammuandkashmir,srinagar,spinach,other,24-07-19,1200,1400,1300
jharkhand,giridih,apple,other,24-07-19,9800,9950,9900
jharkhand,giridih,arhardal,arhardal,24-07-19,8300,8450,8400
jharkhand,giridih,mustard,mustard,24-07-19,4200,4290,4250
jharkhand,giridih,mustardoil,other,24-07-19,10200,10400,10300
jharkhand,giridih,rice,fine,24-07-19,4100,4250,4200
jharkhand,giridih,rice,medium,24-07-19,3700,3890,3800
jharkhand,giridih,rice,mottacoarseboiled,24-07-19,3500,3620,3600
jharkhand,giridih,wheat,white,24-07-19,1900,2010,2000
jharkhand,koderma,banana,other,24-07-19,2200,2400,2300
jharkhand,koderma,greenchilli,other,24-07-19,4800,5200,5000
jharkhand,koderma,onion,other,24-07-19,1600,1800,1700
jharkhand,koderma,potato,other,24-07-19,1000,1200,1100
jharkhand,koderma,sugar,other,24-07-19,3700,3900,3800
jharkhand,koderma,tomato,other,24-07-19,3100,3300,3200
karnataka,bagalkot,groundnutseed,groundnutseed,24-07-19,5000,5000,5000
karnataka,bagalkot,groundnut,gejje,24-07-19,5620,6060,5946
karnataka,bagalkot,gur,nizamabad,24-07-19,2655,3500,3241
karnataka,bangalore,alasandegram,alasandegram,24-07-19,5200,5600,5400
karnataka,bangalore,arhardal,arhardal,24-07-19,7800,9400,8600
karnataka,bangalore,bajra,hybrid,24-07-19,2600,3000,2800
karnataka,bangalore,bengalgramdal,bengalgramdal,24-07-19,5200,5800,5500
karnataka,bangalore,bengalgram,average,24-07-19,4900,5600,5250
karnataka,bangalore,blackgramdal,blackgramdal,24-07-19,6000,10000,8000
karnataka,bangalore,coconut,gradei,24-07-19,10000,18000,14000
karnataka,bangalore,corrianderseed,corianderseed,24-07-19,7500,14500,11000
karnataka,bangalore,drychillies,byadgi,24-07-19,13250,17250,15250
karnataka,bangalore,drychillies,guntur,24-07-19,8400,12500,10450
karnataka,bangalore,drychillies,mankattu,24-07-19,10800,11800,11300
karnataka,bangalore,garlic,garlic,24-07-19,4700,8200,6450
karnataka,bangalore,ginger,greenginger,24-07-19,5800,10000,7900
karnataka,bangalore,greengram,green,24-07-19,7200,7800,7500
karnataka,bangalore,greengram,greengram,24-07-19,7800,8200,8000
karnataka,bangalore,greenpeas,greenpeas,24-07-19,7300,7700,7500
karnataka,bangalore,groundnutseed,groundnutseed,24-07-19,9800,10500,10150
karnataka,bangalore,groundnut,big,24-07-19,5100,5200,5150
karnataka,bangalore,gur,mudde,24-07-19,4200,4500,4350
karnataka,bangalore,jowar,jowar,24-07-19,2700,2900,2800
karnataka,bangalore,kulthi,horsegram,24-07-19,3500,4200,3850
karnataka,bangalore,maize,hybridlocal,24-07-19,2600,2700,2650
karnataka,bangalore,moathdal,moathdal,24-07-19,4000,4300,4150
karnataka,bangalore,mustard,other,24-07-19,4500,5400,4950
karnataka,bangalore,onion,local,24-07-19,1000,1200,1100
karnataka,bangalore,onion,puna,24-07-19,1000,1800,1350
karnataka,bangalore,potato,local,24-07-19,1000,1400,1200
karnataka,bangalore,potato,potato,24-07-19,1000,1200,1100
karnataka,bangalore,ragi,fine,24-07-19,3100,3200,3150
karnataka,bangalore,rice,medium,24-07-19,4400,4600,4500
karnataka,bangalore,sesamum,black,24-07-19,9000,12000,10500
karnataka,bangalore,soyabean,soyabeen,24-07-19,4400,4600,4500
karnataka,bangalore,tamarindfruit,tamarindfruit,24-07-19,5600,10800,8200
karnataka,bangalore,turmeric,turmericstick,24-07-19,8500,13800,11150
karnataka,bangalore,wheat,local,24-07-19,2500,3300,2900
karnataka,bangalore,alsandikai,alsandikai,24-07-19,2200,2600,2400
karnataka,bangalore,apple,apple,24-07-19,10000,13000,11500
karnataka,bangalore,banana,elakkibale,24-07-19,1000,6000,3500
karnataka,bangalore,banana,nendrabale,24-07-19,1000,2200,1600
karnataka,bangalore,banana,pachhabale,24-07-19,700,1900,1300
karnataka,bangalore,bananagreen,bananagreen,24-07-19,1200,1800,1400
karnataka,bangalore,beans,beans,24-07-19,2500,3500,3000
karnataka,bangalore,beetroot,beetroot,24-07-19,1600,2000,1800
karnataka,bangalore,ladiesfinger,bhindi,24-07-19,1600,2000,1800
karnataka,bangalore,bittergourd,bittergourd,24-07-19,2800,3200,3000
karnataka,bangalore,bottlegourd,bottlegourd,24-07-19,1200,1600,1400
karnataka,bangalore,brinjal,brinjal,24-07-19,1000,2000,1300
karnataka,bangalore,bunchbeans,bunchbeans,24-07-19,2400,2800,2600
karnataka,bangalore,cabbage,cabbage,24-07-19,1400,2000,1800
karnataka,bangalore,capsicum,capsicum,24-07-19,3000,3600,3300
karnataka,bangalore,carrot,carrot,24-07-19,4000,5200,4600
karnataka,bangalore,cauliflower,cauliflower,24-07-19,2000,2600,2300
karnataka,bangalore,chapparadavare,chapparadaavarekai,24-07-19,2400,2800,2600
karnataka,bangalore,chikoos,sapota,24-07-19,1500,3500,2500
karnataka,bangalore,cucumbar,cucumbar,24-07-19,1000,1400,1200
karnataka,bangalore,drumstick,drumstick,24-07-19,2500,3000,2800
karnataka,bangalore,ginger,greenginger,24-07-19,4000,9000,6000
karnataka,bangalore,grapes,black,24-07-19,2000,3000,2500
karnataka,bangalore,grapes,white,24-07-19,4000,6000,5000
karnataka,bangalore,greenavare,greenavare,24-07-19,2000,2800,2400
karnataka,bangalore,greenchilli,greenchilly,24-07-19,2500,3500,3000
karnataka,bangalore,karbuja,karbhuja,24-07-19,800,2000,1400
karnataka,bangalore,knoolkhol,knoolkhol,24-07-19,2200,2500,2400
karnataka,bangalore,lime,lime,24-07-19,4800,6000,5200
karnataka,bangalore,mango,neelam,24-07-19,4000,5000,4500
karnataka,bangalore,mousambi,mousambi,24-07-19,4000,6000,5000
karnataka,bangalore,orange,orange,24-07-19,5000,6500,5800
karnataka,bangalore,papaya,papaya,24-07-19,800,1600,1200
karnataka,bangalore,pineapple,pineapple,24-07-19,1000,3500,2000
karnataka,bangalore,pomegranate,pomogranate,24-07-19,7500,9500,8500
karnataka,bangalore,raddish,raddish,24-07-19,1200,1500,1300
karnataka,bangalore,ridgeguard,ridgeguard,24-07-19,2400,2800,2600
karnataka,bangalore,seemebadnekai,seemebadanekai,24-07-19,2000,2400,2200
karnataka,bangalore,snakeguard,snakeguard,24-07-19,1200,1500,1300
karnataka,bangalore,suvarnagadde,suvarnagadde,24-07-19,2000,2400,2200
karnataka,bangalore,sweetpotato,sweetpotato,24-07-19,800,1000,900
karnataka,bangalore,sweetpumpkin,sweetpumpkin,24-07-19,800,1000,900
karnataka,bangalore,thondekai,thondekai,24-07-19,1200,1400,1300
karnataka,bangalore,tomato,tomato,24-07-19,2000,2500,2300
karnataka,bangalore,watermelon,watermelon,24-07-19,600,1400,1000
karnataka,bangalore,whitepumpkin,whitepumpkin,24-07-19,1000,1600,1300
karnataka,bangalore,banana,elakkibale,24-07-19,3900,5300,4600
karnataka,bangalore,banana,pachhabale,24-07-19,1200,1700,1500
karnataka,bangalore,ladiesfinger,bhindi,24-07-19,1000,1800,1600
karnataka,bangalore,brinjal,brinjal,24-07-19,1000,1700,1500
karnataka,bangalore,cucumbar,cucumbar,24-07-19,700,1400,1200
karnataka,bangalore,greenchilli,greenchilly,24-07-19,1800,2200,2000
karnataka,bangalore,ridgeguard,ridgeguard,24-07-19,1200,1800,1500
karnataka,bangalore,tomato,tomato,24-07-19,750,1250,1000
karnataka,bangalore,bananagreen,bananagreen,24-07-19,3000,4000,3500
karnataka,bangalore,beans,beans,24-07-19,3500,4500,4000
karnataka,bangalore,beetroot,beetroot,24-07-19,1500,2500,2000
karnataka,bangalore,ladiesfinger,bhindi,24-07-19,1500,2500,2000
karnataka,bangalore,bittergourd,bittergourd,24-07-19,1600,2200,1900
karnataka,bangalore,brinjal,brinjal,24-07-19,1800,2400,2100
karnataka,bangalore,carrot,other,24-07-19,2500,3500,3000
karnataka,bangalore,cauliflower,cauliflower,24-07-19,1000,1800,1400
karnataka,bangalore,coconut,gradei,24-07-19,8000,18000,14000
karnataka,bangalore,cucumbar,cucumbar,24-07-19,600,1000,800
karnataka,bangalore,greenchilli,greenchilly,24-07-19,2500,3500,3000
karnataka,bangalore,knoolkhol,knoolkhol,24-07-19,1600,2200,1900
karnataka,bangalore,onion,onion,24-07-19,1000,2000,1500
karnataka,bangalore,raddish,raddish,24-07-19,1000,1600,1300
karnataka,bangalore,ragi,local,24-07-19,2400,2700,2600
karnataka,bangalore,ridgeguard,ridgeguard,24-07-19,1500,2500,2000
karnataka,bangalore,tomato,tomato,24-07-19,1000,1800,1400
karnataka,bangalore,coconut,coconut,24-07-19,10000,10000,10000
karnataka,bangalore,alsandikai,alsandikai,24-07-19,2800,3200,3000
karnataka,bangalore,beans,beans,24-07-19,2800,3200,3000
karnataka,bangalore,beetroot,beetroot,24-07-19,3000,3200,3100
karnataka,bangalore,ladiesfinger,bhindi,24-07-19,2000,2400,2200
karnataka,bangalore,bittergourd,bittergourd,24-07-19,2000,2400,2200
karnataka,bangalore,brinjal,brinjal,24-07-19,1200,1600,1400
karnataka,bangalore,bunchbeans,bunchbeans,24-07-19,2000,2200,2100
karnataka,bangalore,cabbage,cabbage,24-07-19,2000,2200,2100
karnataka,bangalore,carrot,carrot,24-07-19,6000,6200,6100
karnataka,bangalore,chillycapsicum,chillycapsicum,24-07-19,4400,4800,4600
karnataka,bangalore,cucumbar,cucumbar,24-07-19,1800,2000,1900
karnataka,bangalore,drumstick,drumstick,24-07-19,4800,5000,4900
karnataka,bangalore,ginger,greenginger,24-07-19,9000,10000,9500
karnataka,bangalore,greenavare,greenavare,24-07-19,2600,3000,2800
karnataka,bangalore,greenchilli,greenchilly,24-07-19,1200,1600,1400
karnataka,bangalore,knoolkhol,knoolkhol,24-07-19,2000,2400,2200
karnataka,bangalore,raddish,raddish,24-07-19,1600,2000,1800
karnataka,bangalore,ridgeguard,ridgeguard,24-07-19,2000,2400,2200
karnataka,bangalore,seemebadnekai,seemebadanekai,24-07-19,3000,3400,3200
karnataka,bangalore,snakeguard,snakeguard,24-07-19,1400,1600,1500
karnataka,bangalore,suvarnagadde,suvarnagadde,24-07-19,2800,3200,3000
karnataka,bangalore,thondekai,thondekai,24-07-19,1800,2000,1900
karnataka,bangalore,tomato,tomato,24-07-19,1600,2000,1800
karnataka,belgaum,onion,pusared,24-07-19,800,1550,1200
karnataka,belgaum,onion,white,24-07-19,960,1650,1350
karnataka,belgaum,potato,local,24-07-19,900,1300,1100
karnataka,belgaum,gur,other,24-07-19,2900,3100,3000
karnataka,bellary,bajra,hybrid,24-07-19,2525,2651,2575
karnataka,bellary,bengalgram,average,24-07-19,4449,4449,4449
karnataka,bellary,groundnut,big,24-07-19,3200,6919,6380
karnataka,bellary,jowar,jowarhybrid,24-07-19,2450,2828,2629
karnataka,bidar,arhar,arhar,24-07-19,4922,5965,5375
karnataka,bidar,bengalgram,average,24-07-19,2800,4649,4399
karnataka,bidar,greengram,green,24-07-19,4500,5200,5000
karnataka,bidar,jowar,jowar,24-07-19,2800,4000,3500
karnataka,bidar,rice,brokenrice,24-07-19,2100,2700,2500
karnataka,bidar,rice,cr1009coarseboiled,24-07-19,4100,5500,4500
karnataka,bidar,soyabean,soyabeen,24-07-19,3550,3611,3590
karnataka,bidar,wheat,red,24-07-19,2200,2750,2600
karnataka,bijapur,cotton,lh1556,24-07-19,5245,6496,6406
karnataka,chamrajnagar,coconut,gradei,24-07-19,8000,8000,8000
karnataka,chamrajnagar,kulthi,horsegram,24-07-19,3800,3800,3800
karnataka,chamrajnagar,maize,local,24-07-19,1550,1550,1550
karnataka,chamrajnagar,tomato,tomato,24-07-19,1500,1600,1550
karnataka,chikmagalur,beans,beans,24-07-19,1945,2145,2045
karnataka,chikmagalur,beetroot,beetroot,24-07-19,961,1161,1061
karnataka,chikmagalur,cabbage,cabbage,24-07-19,890,1090,990
karnataka,chikmagalur,cauliflower,local,24-07-19,928,1128,1028
karnataka,chikmagalur,greenchilli,greenchilly,24-07-19,1044,1244,1144
karnataka,chikmagalur,knoolkhol,knoolkhol,24-07-19,1250,1250,1250
karnataka,chikmagalur,maize,local,24-07-19,2500,2500,2500
karnataka,chikmagalur,onion,other,24-07-19,1666,1666,1666
karnataka,chikmagalur,paddy,paddyfine,24-07-19,3300,4628,3964
karnataka,chikmagalur,potato,other,24-07-19,1243,1443,1343
karnataka,chikmagalur,raddish,raddish,24-07-19,1000,1000,1000
karnataka,chikmagalur,ridgeguard,ridgeguard,24-07-19,1421,1621,1521
karnataka,chikmagalur,tomato,tomato,24-07-19,2738,2938,2838
karnataka,chikmagalur,coconut,gradei,24-07-19,12000,12000,12000
karnataka,chikmagalur,ginger,greenginger,24-07-19,2500,2500,2500
karnataka,chitradurga,foxtailmillet,navanehybrid,24-07-19,2800,2800,2800
karnataka,davangere,greenchilli,greenchilly,24-07-19,1200,1500,1350
karnataka,davangere,maize,local,24-07-19,2150,2200,2171
karnataka,davangere,onion,onion,24-07-19,800,1600,1200
karnataka,davangere,paddy,paddymedium,24-07-19,2000,2080,2029
karnataka,davangere,tomato,tomato,24-07-19,2200,2600,2400
karnataka,davangere,wheat,bansi,24-07-19,1763,1763,1763
karnataka,davangere,ladiesfinger,bhindi,24-07-19,1400,1600,1550
karnataka,davangere,brinjal,brinjal,24-07-19,700,900,880
karnataka,davangere,coconut,gradei,24-07-19,13000,13000,13000
karnataka,davangere,cucumbar,cucumbar,24-07-19,500,600,580
karnataka,davangere,greenchilli,greenchilly,24-07-19,700,1000,890
karnataka,davangere,maize,local,24-07-19,1950,2100,2000
karnataka,davangere,raddish,raddish,24-07-19,500,700,630
karnataka,davangere,ridgeguard,ridgeguard,24-07-19,800,1000,950
karnataka,dharwad,bengalgram,jawarilocal,24-07-19,4350,4600,4465
karnataka,dharwad,jowar,jowar,24-07-19,2260,2325,2296
karnataka,dharwad,maize,local,24-07-19,2254,2254,2254
karnataka,dharwad,paddy,paddy,24-07-19,1300,1300,1300
karnataka,dharwad,soyabean,soyabeen,24-07-19,3504,3694,3603
karnataka,dharwad,onion,puna,24-07-19,600,1600,890
karnataka,dharwad,onion,telagi,24-07-19,300,1500,770
karnataka,dharwad,potato,potato,24-07-19,1000,1200,1100
karnataka,dharwad,paddy,paddy,24-07-19,1700,1780,1750
karnataka,gadag,coriander,local,24-07-19,4569,4569,4569
karnataka,gadag,greengram,green,24-07-19,4116,6301,5739
karnataka,gadag,groundnut,gejje,24-07-19,5512,5512,5512
karnataka,gadag,jowar,jowarhybrid,24-07-19,2669,3055,2838
karnataka,gadag,kulthi,horsegram,24-07-19,3501,3501,3501
karnataka,gadag,safflower,safflower,24-07-19,4350,4350,4350
karnataka,gadag,sunflower,sunflower,24-07-19,3019,3019,3019
karnataka,gadag,wheat,white,24-07-19,2219,3007,2317
karnataka,gadag,sunflower,sunflower,24-07-19,3918,3918,3918
karnataka,gadag,bengalgram,jawarilocal,24-07-19,4650,4700,4668
karnataka,gadag,greengram,green,24-07-19,5500,6000,5774
karnataka,gadag,maize,local,24-07-19,2500,2500,2500
karnataka,gulbarga,paddy,sona,24-07-19,1300,3050,2427
karnataka,gulbarga,arhar,red,24-07-19,5309,5309,5309
karnataka,hassan,blackgramdal,blackgramdal,24-07-19,7600,7600,7600
karnataka,hassan,coconut,gradeiii,24-07-19,14280,14280,14280
karnataka,hassan,copra,copra,24-07-19,12700,14350,13928
karnataka,hassan,elephantyam,elephantyam,24-07-19,1800,2200,1800
karnataka,hassan,greengram,local,24-07-19,7030,7030,7030
karnataka,hassan,ragi,local,24-07-19,2280,2280,2280
karnataka,hassan,rice,medium,24-07-19,2400,2435,2435
karnataka,haveri,maize,local,24-07-19,2480,2550,2550
karnataka,haveri,paddy,paddy,24-07-19,1300,2000,1450
karnataka,haveri,kulthi,horsegram,24-07-19,2900,2900,2900
karnataka,haveri,ginger,greenginger,24-07-19,1500,2500,2300
karnataka,haveri,maize,hybridlocal,24-07-19,2000,2200,2150
karnataka,karwar(uttarkannad),paddy,paddymedium,24-07-19,1550,1900,1750
karnataka,karwar(uttarkannad),arecanut,chippu,24-07-19,16089,17889,17819
karnataka,karwar(uttarkannad),arecanut,cqca,24-07-19,9500,17129,17019
karnataka,karwar(uttarkannad),arecanut,factory,24-07-19,6089,13079,12539
karnataka,karwar(uttarkannad),arecanut,ripe,24-07-19,19689,22149,22049
karnataka,karwar(uttarkannad),arecanut,bette,24-07-19,26119,27299,26772
